pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,stand_L,stand_R,p_throws_L,p_throws_R,inning_topbot_Bot,inning_topbot_Top,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_4th outfielder,of_fielding_alignment_Standard,of_fielding_alignment_Strategic
KC,0,0,0,0,0,0,3,14,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,2,13,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,2,12,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,2,11,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
KC,0,0,0,0,0,2,2,10,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
KC,0,0,0,0,0,1,2,9,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,0,2,8,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,2,1,7,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,1,6,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,1,3,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,2,9,90,1,9,10,9,10,1,0,0,1,1,0,0,0,1,0,1,0
SI,0,0,0,0,0,1,9,89,1,9,10,9,10,0,1,0,1,1,0,0,1,0,0,0,1
FS,0,0,0,0,0,0,9,88,1,9,10,9,10,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,1,1,1,2,9,87,1,9,10,10,9,0,1,0,1,0,1,0,1,0,0,0,1
CU,0,0,1,1,0,2,9,86,1,9,10,10,9,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,1,1,1,1,9,85,1,9,9,9,9,1,0,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,1,1,1,9,84,1,9,9,9,9,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,1,9,83,1,9,9,9,9,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,0,9,82,1,9,9,9,9,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,0,9,81,1,9,9,9,9,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,2,8,80,1,9,9,9,9,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,1,1,8,79,1,9,9,9,9,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,1,8,78,1,9,9,9,9,1,0,0,1,1,0,1,0,0,1,0,0
SL,0,0,0,0,0,0,8,77,1,9,9,9,9,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,8,76,1,9,9,9,9,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,8,75,1,9,9,9,9,1,0,0,1,0,1,0,1,0,0,1,0
KC,0,0,0,0,0,1,8,74,1,9,8,8,9,0,1,0,1,0,1,0,1,0,0,1,0
KC,0,0,0,0,1,1,8,73,1,9,6,6,9,0,1,0,1,0,1,0,1,0,0,1,0
KC,0,0,0,0,0,1,8,72,1,9,6,6,9,1,0,0,1,0,1,0,1,0,0,1,0
KC,0,0,0,0,0,0,8,71,1,9,6,6,9,0,1,0,1,0,1,0,1,0,0,0,1
FF,0,0,1,0,1,2,7,70,1,9,6,9,6,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,1,0,1,1,7,69,1,9,6,9,6,1,0,0,1,1,0,1,0,0,0,1,0
FS,0,0,0,0,1,1,7,68,1,9,6,9,6,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,1,7,67,1,9,6,9,6,0,1,0,1,1,0,1,0,0,0,1,0
FS,0,0,0,0,0,0,7,66,1,9,6,9,6,1,0,0,1,1,0,1,0,0,0,1,0
KC,0,0,1,0,1,2,7,65,1,9,6,6,9,1,0,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,1,2,7,64,1,9,6,6,9,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,2,7,63,1,9,6,6,9,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,7,62,1,9,6,6,9,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,1,7,61,1,9,4,4,9,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,7,60,1,9,4,4,9,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,0,7,59,1,9,4,4,9,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,0,2,6,58,1,9,4,9,4,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,1,2,6,57,1,8,4,8,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,6,56,1,8,4,8,4,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,1,6,55,1,8,4,8,4,0,1,0,1,1,0,0,1,0,0,1,0
FS,0,0,0,0,0,0,6,54,1,8,4,8,4,1,0,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,1,1,2,6,53,1,8,4,4,8,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,6,52,1,8,4,4,8,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,1,0,2,6,51,1,8,3,3,8,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,1,2,6,50,1,8,1,1,8,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,1,1,1,6,49,1,8,1,1,8,1,0,0,1,0,1,0,1,0,0,0,1
FT,0,0,0,0,1,1,6,48,1,8,1,1,8,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,6,47,1,8,1,1,8,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,6,46,1,8,1,1,8,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,1,2,5,45,1,8,1,8,1,1,0,1,0,1,0,1,0,0,0,1,0
SI,0,0,0,0,1,1,5,44,1,8,1,8,1,1,0,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,5,43,1,8,1,8,1,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,1,5,42,1,6,1,6,1,1,0,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,5,41,1,6,1,6,1,0,1,1,0,1,0,0,1,0,0,1,0
SI,0,0,0,1,1,0,5,40,1,4,1,4,1,0,1,0,1,1,0,1,0,0,0,1,0
FS,0,0,0,0,1,0,5,39,1,4,1,4,1,1,0,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,0,0,5,38,1,4,1,4,1,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,2,5,37,1,4,1,1,4,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,5,36,1,4,1,1,4,1,0,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,1,0,0,5,35,1,4,0,0,4,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,0,5,34,1,4,0,0,4,1,0,0,1,0,1,0,1,0,0,1,0
FS,0,0,0,1,0,2,4,33,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,0
FS,0,0,0,1,0,1,4,32,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,1,0,4,31,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,0
FS,0,0,0,0,0,0,4,30,1,4,0,4,0,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,1,0,2,4,29,1,4,0,0,4,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,0,1,4,28,1,4,0,0,4,1,0,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,1,0,4,27,1,4,0,0,4,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,4,26,1,4,0,0,4,1,0,0,1,0,1,0,1,0,0,1,0
FS,0,0,0,1,1,2,3,25,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,1,2,3,24,1,4,0,4,0,0,1,0,1,1,0,1,0,0,0,1,0
SI,0,0,1,0,0,2,3,23,1,3,0,3,0,0,1,0,1,1,0,1,0,0,0,1,0
FS,0,0,0,1,0,1,3,22,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,0
FS,0,0,1,0,1,0,3,21,1,2,0,2,0,0,1,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,1,0,3,20,1,2,0,2,0,1,0,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,0,0,3,19,1,2,0,2,0,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,2,3,18,1,2,0,0,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,17,1,2,0,0,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,16,1,2,0,0,2,1,0,0,1,0,1,0,1,0,0,0,1
FS,0,0,0,1,0,2,2,15,1,2,0,2,0,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,1,2,2,14,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,0,2,2,13,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,1,2,12,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,0,2,11,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,0,0,2,10,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
FF,0,0,0,0,0,2,2,9,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
CU,0,0,0,0,0,1,2,8,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,0,0,2,1,6,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,0,1,1,5,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
FT,0,0,0,0,0,2,1,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
FT,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,9,84,1,2,6,2,6,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,2,9,83,1,2,6,2,6,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,1,9,82,1,2,6,2,6,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,9,81,1,2,6,2,6,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,80,1,1,6,1,6,1,0,0,1,1,0,1,0,0,0,1,0
CU,0,0,0,0,0,2,9,79,1,1,6,6,1,0,1,1,0,0,1,0,0,1,0,1,0
FT,0,0,0,0,0,1,9,78,1,1,6,6,1,0,1,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,0,9,77,1,1,6,6,1,0,1,1,0,0,1,1,0,0,0,1,0
CH,0,0,0,0,0,2,8,76,1,1,6,1,6,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,1,8,75,1,1,6,1,6,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,8,74,1,1,6,1,6,1,0,0,1,1,0,1,0,0,0,1,0
FT,0,0,0,1,0,2,8,73,1,1,6,6,1,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,1,0,1,8,72,1,1,6,6,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,1,0,1,0,8,71,1,1,5,5,1,1,0,0,1,0,1,0,0,1,0,1,0
FF,0,0,0,1,0,0,8,70,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,0,8,69,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,1,0,0,2,7,68,1,1,5,1,5,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,1,0,1,7,67,1,1,5,1,5,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,1,7,66,1,1,5,1,5,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,7,65,1,1,5,1,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,1,1,1,2,7,64,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,1,1,1,1,7,63,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,1,7,62,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,0,1,7,61,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,0,7,60,1,1,5,5,1,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,7,59,1,1,5,5,1,1,0,0,1,0,1,1,0,0,0,1,0
CU,0,0,0,1,0,2,6,58,1,1,5,1,5,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,6,57,1,0,5,0,5,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,2,6,56,1,0,5,0,5,1,0,0,1,1,0,0,0,1,0,1,0
SL,0,0,0,0,0,1,6,55,1,0,5,0,5,0,1,0,1,1,0,1,0,0,0,1,0
CU,0,0,0,0,0,0,6,54,1,0,5,0,5,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,1,1,2,6,53,1,0,5,5,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,2,6,52,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,1,6,51,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,1,6,50,1,0,5,5,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,6,49,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,2,5,48,1,0,5,0,5,0,1,1,0,1,0,1,0,0,0,1,0
CU,0,0,0,0,0,1,5,47,1,0,5,0,5,0,1,1,0,1,0,1,0,0,0,1,0
CU,0,0,0,0,0,0,5,46,1,0,5,0,5,0,1,1,0,1,0,1,0,0,0,1,0
SL,0,0,0,1,1,2,5,45,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,1,1,5,44,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,0,5,43,1,0,5,5,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,1,0,5,42,1,0,5,5,0,1,0,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,5,41,1,0,5,5,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,1,1,0,0,5,40,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,1,0,5,39,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,0,5,38,1,0,2,2,0,1,0,0,1,0,1,0,1,0,0,1,0
FC,0,0,1,0,1,2,4,37,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
CH,0,0,0,0,1,2,4,36,1,0,2,0,2,0,1,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,0,1,1,4,35,1,0,2,0,2,0,1,1,0,1,0,0,0,1,0,1,0
FC,0,0,0,0,0,1,4,34,1,0,2,0,2,1,0,1,0,1,0,0,0,1,0,1,0
CU,0,0,0,0,0,0,4,33,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,2,4,32,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,1,0,4,31,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,4,30,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,1,1,1,2,3,29,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
CH,0,0,1,1,1,1,3,28,1,0,2,0,2,0,1,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,1,1,1,3,27,1,0,2,0,2,0,1,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,1,1,0,3,26,1,0,2,0,2,0,1,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,0,1,0,3,25,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,0,3,24,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,2,3,23,1,0,2,2,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,2,3,22,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
SI,0,0,0,0,0,1,3,21,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,3,20,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,0,1,2,2,19,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,0,1,1,2,18,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,0,1,0,2,17,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
CU,0,0,0,0,0,0,2,16,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,1,1,0,2,2,15,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,1,1,1,2,14,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
SI,0,0,0,1,1,0,2,13,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,0,2,12,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,2,11,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FC,0,0,0,1,1,2,1,10,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,1,0,2,1,9,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,1,0,1,1,8,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,0,0,1,1,7,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,0,1,6,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
SI,0,0,0,0,1,2,1,5,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,1,4,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
CU,0,0,0,0,0,1,1,3,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,1,2,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,1,0,1,10,75,1,2,2,2,2,1,0,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,1,0,0,10,74,1,2,2,2,2,1,0,0,1,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,0,10,73,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,10,72,1,2,2,2,2,0,1,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,1,10,71,1,2,2,2,2,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,10,70,1,2,2,2,2,1,0,1,0,0,1,0,0,1,0,1,0
CH,0,0,0,0,0,0,10,69,1,2,2,2,2,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,9,68,1,2,2,2,2,1,0,0,1,1,0,1,0,0,0,0,1
FF,0,0,0,0,0,2,9,67,1,2,2,2,2,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,9,66,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,65,1,2,2,2,2,0,1,0,1,1,0,0,0,1,0,1,0
FT,0,0,0,0,0,2,9,64,1,2,2,2,2,1,0,0,1,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,1,9,63,1,2,2,2,2,1,0,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,0,0,0,9,62,1,2,2,2,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,8,61,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,8,60,1,1,2,1,2,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,8,59,1,1,2,1,2,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,8,58,1,1,2,1,2,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,8,57,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,0,8,56,1,1,2,2,1,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,8,55,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,1,1,0,2,7,54,1,1,2,1,2,1,0,1,0,1,0,0,1,0,0,1,0
FF,0,0,1,1,0,1,7,53,1,1,2,1,2,1,0,0,1,1,0,0,0,1,0,1,0
SL,0,0,0,1,1,1,7,52,1,0,2,0,2,1,0,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,7,51,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,7,50,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,7,49,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
CH,0,0,1,0,0,2,7,48,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,1,0,0,1,7,47,1,0,2,2,0,1,0,1,0,0,1,0,0,1,0,1,0
CH,0,0,0,1,0,0,7,46,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,7,45,1,0,2,2,0,1,0,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,1,2,6,44,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,1,6,43,1,0,2,0,2,1,0,1,0,1,0,0,1,0,0,1,0
FT,0,0,0,0,1,0,6,42,1,0,2,0,2,1,0,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,6,41,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,1,0,2,6,40,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,1,0,1,6,39,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,6,38,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,0,6,37,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,5,36,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,5,35,1,0,2,0,2,1,0,1,0,1,0,1,0,0,0,1,0
CU,0,0,0,0,0,0,5,34,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,1,1,1,1,5,33,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,1,1,1,5,32,1,0,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,1,1,1,5,31,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
CH,0,0,0,0,1,1,5,30,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,1,5,29,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0
CU,0,0,0,0,0,0,5,28,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,1,0,1,2,4,27,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,1,0,1,1,4,26,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,4,25,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,4,24,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,4,23,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,2,4,22,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,4,21,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0
CU,0,0,0,0,0,1,4,20,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,4,19,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,3,18,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,17,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,16,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,2,3,15,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,14,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,13,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,2,12,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,2,11,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,2,10,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,2,9,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
FT,0,0,0,0,0,1,2,8,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,1,6,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,1,5,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
